  Energy  39.57K_10T  39.59K_7T  39.575K_5T  39.59K_3T  19.29K_10T  19.295K_7T  19.3K_5T  19.31K_3T  9.775K_10T  9.78K_7T  9.795K_5T   9.8K_3T  4.995K_10T  5.02K_7T  5.055K_5T  5.04K_3T  2.68K_10T  2.62K_7T  2.64K_5T  2.63K_3T
20703.93     -0.4978     0.6190      0.6103     0.3124      6.6596      5.3055    3.6213     1.8576      3.3143   -0.6277     1.6275    0.6471      2.4505   -1.0543     0.3519   -1.2944     0.5866   -0.0956   -1.1241   -4.2432
20746.89      0.2019     0.1152      0.8772    -0.2657      5.9100      4.5730    3.5465     2.4629      3.8248    0.3956     1.6937    0.3899      0.9204   -0.9276     0.0602   -1.9419    -0.7621    1.9634    1.2890   -3.0867
20790.02      2.2232     1.1106      1.2335    -1.1448      5.9782      4.7570    3.9610     2.8538      3.1474    1.4834     1.9953   -0.3051      2.7195    1.1972     0.2148   -1.1901     1.7541    0.1932   -1.8672   -1.3337
20833.33      1.9686     0.9161     -0.8409     0.5901      6.0577      4.1567    4.7035     1.5944      2.5627    4.0892     1.9144    0.4652      2.8936    1.4507     2.1219   -0.5884     1.8974    2.6949   -0.7715   -1.1683
20876.83      0.0512    -0.9435      1.7835    -0.1132      5.0764      4.7525    3.1585     1.9943      5.8115    4.2323     1.8999    2.4548      3.2056    0.2925    -0.5842    0.5433     2.7724    2.8953   -0.0584   -0.0825
20920.50      0.8828    -0.0704     -0.5868    -0.0492      7.5650      5.2139    3.7700     2.1815      4.6298    4.7410     1.7168    2.0591      3.6629    2.1567     1.9856   -2.5933     4.0581    2.7024    0.2277   -0.8722
20964.36      1.6635     0.2373      0.0279    -1.5979      8.1969      5.3006    6.0108     3.2859      4.8387    2.7907     1.6799    2.1790      5.0036    3.4410     3.6573   -0.3614     4.4766    4.6669    3.0397    0.8992
21008.40      0.3568     1.7508     -1.4574     0.2948      7.2095      5.6585    4.4351     1.1615      7.7262    6.3607     4.2018    3.1851      5.4669    3.5434     2.0777    0.5358     6.8587    7.0741    2.4454    1.6642
21052.63      0.3987     2.8005     -0.0195     0.5471      7.3517      5.6412    4.2009     1.2084      7.1124    5.8361     3.5926    3.4864      5.4697    5.1096     2.7344    4.2058     7.0185    6.2094    2.9221    0.4367
21097.05      1.1356     0.3965      1.5571     0.2424      8.1233      6.6559    3.4660     2.3329      9.0431    7.1968     4.9141    3.0051      6.3887    6.2590     4.0690    1.6989     5.9557    7.2847    5.0069    2.3658
21141.65      0.0432     1.5998      0.5488     0.5389      8.7712      6.4341    5.2263     2.6703      8.4350    6.3434     5.5042    2.9179      8.4282    5.4936     4.0584    3.4022     9.2728    6.7124    6.4569    0.8658
21186.44      2.1356    -0.2625      0.4644     1.5016      9.9253      7.5444    6.6010     4.5378      9.7938    9.1189     5.6033    4.5145      8.9722    8.4047     5.3232    2.7349     9.2792    7.8697    6.0647    2.6228
21231.42     -0.4594    -0.4811      2.4060     0.0566      7.5874      6.5930    4.7881     3.9545     11.3441    8.3036     3.6802    4.0479      9.5415    7.7898     4.2373    2.3059    10.7020    8.4184    7.6990    2.0884
21276.60      0.8271     0.4655      0.2413    -1.6204      9.2984      6.6785    7.0944     3.9073     11.1940    9.6711     6.2732    3.9214     10.2367    7.9823     6.1253    3.7742    10.8987   10.0909    6.6182    3.6095
21321.96     -0.7638     0.6072     -0.0412     1.2850      6.7588      8.9101    5.7986     4.6927     12.8909    9.1990     5.9195    5.1366     11.2988    9.2953     7.0367    6.1677    13.5194   10.5746    9.7283    3.6847
21367.52     -0.9673     1.6675      1.6794    -0.8994      9.1043      7.0390    4.3567     5.0338     12.3462    8.4128     8.3667    3.1665     10.2302   10.3426     6.9201    3.7976    11.6109   10.6637    8.6729    4.0006
21413.28     -2.4023     0.1674      0.8049    -0.0389      8.1696      7.7263    4.1417     3.5607     12.7322    9.6418     5.7561    5.9941      9.7994    9.2198     8.1786    5.0430    12.9256   12.2888    5.6441    4.0179
21459.23     -1.0572    -1.7863      0.8042    -0.1361      8.1142      7.1342    5.2861     3.7933     11.5118   10.8133     9.1197    4.7674     11.2282   11.2462     7.7720    5.1241    13.6938   11.4137    8.3462    6.7514
21505.38     -1.1088    -2.5715     -2.0875     0.0927      7.9898      6.7652    5.9262     4.4945     11.5574   10.0617     6.5927    5.4375     12.2335   13.5793     9.8830    5.0393    14.1169   11.8978   11.8949    6.0733
21551.72     -1.2074    -1.7278      0.6953     1.3368      8.1794      6.2654    5.6722     3.3787     10.7248    9.6153     9.0187    4.5960     12.8959   12.2851     9.7744    3.3558    14.7828   12.5200   11.3099    7.7214
21598.27     -0.4936     2.0360     -3.1011    -1.7095      9.1063      7.4495    4.3495     2.8060     10.4975    9.9903     5.7271    4.2996     13.0622   11.6582     9.7569    6.1637    17.0259   14.5557   11.7466    8.0412
21645.02     -2.6143    -1.6498     -1.5636    -0.6260      7.7348      4.4960    5.0787     4.9183     13.5072   10.5701     9.2321    5.8350     13.3580   13.5631     8.6573    7.0610    15.8141   12.5673    9.8314    6.4651
21691.97     -1.9210    -1.1946     -1.2299     1.3788      9.5431      6.4091    5.7071     4.2968     11.4606   10.1622    10.3768    6.2492     14.8859   13.2501    12.9282    6.1471    15.6816   17.0470   13.1679    6.0800
21739.13     -2.4473    -1.3169     -0.5383     0.5265      8.1445      6.5000    4.7000     3.4012     11.6236   11.0985     8.6571    5.3202     12.7987   14.2797    10.5311    9.2749    17.4169   14.0333   11.0417    6.7161
21786.49     -4.0117    -2.6311     -1.6165    -0.8876      7.8160      4.4630    5.6967     2.4476     14.4935   11.4008     9.3925    3.3240     14.9135   12.5945    11.4465    7.1669    17.7739   15.0648   12.1871    9.5130
21834.06     -3.1646    -2.8045      0.7159    -0.5726      7.6178      5.4137    6.1439     3.8731     13.9169   11.1192     8.8685    4.0877     15.4548   14.8986    10.9775    9.8102    16.8478   17.2628   14.1177    9.2149
21881.84     -0.9024    -0.8752      0.4441     0.4742      7.6168      7.0091    5.5270     4.1227     13.6743   14.0534     9.6633    6.1364     17.2480   12.7042    13.7499    7.4756    20.2006   16.4931   12.7856   11.1983
21929.82     -1.5804    -0.2154     -0.5796    -1.3545      8.8183      6.4195    5.8117     3.1590     14.9757   13.3641     9.0857    7.1199     15.7729   17.1778    12.2587    6.3902    18.6572   17.7129   12.3190    8.5942
21978.02     -1.9822    -1.1994      0.6494    -1.5183      9.8260      7.7473    5.3403     3.5526     16.1282   14.2974    10.6688    6.4991     16.1004   15.2280    13.5678    8.5606    19.0249   20.1378   15.1510    9.8863
22026.43     -1.7542    -1.6410     -1.7888    -0.8982      9.1668      6.6622    6.3608     4.7804     15.2146   12.9185    10.6265    7.0656     18.9063   17.2458    14.2753    7.5947    21.9061   17.3168   15.2834    9.5938
22075.06     -3.5102    -1.7871     -0.4480    -1.9294     10.2305      8.7468    7.5085     4.4994     15.2715   13.6995    10.8338    6.0051     18.8283   16.7297    14.4212   10.1653    19.4384   18.2846   16.8181   10.3168
22123.89     -2.6938     0.9461     -1.2440    -0.4153      9.9431      6.3325    6.6185     4.4116     16.8590   14.7232    13.1303    9.2362     19.0620   19.8735    16.6785    8.9955    21.9176   19.2586   16.9239   11.0367
22172.95     -1.2982    -0.4350     -0.2423    -1.5819      8.8536      9.7256    5.6786     2.3706     16.9527   15.8778    12.6503    8.2791     20.2883   19.9327    18.8973   10.6775    22.0981   20.0586   16.7428   13.4719
22222.22     -1.0888    -1.4219     -0.9748    -0.8712      9.2271      8.9371    9.0846     4.3366     18.3849   14.3473    12.1568    9.6400     20.7364   18.3230    16.5804   11.4662    24.3841   20.3657   19.7489   13.8297
22271.71     -2.5700     0.0246     -0.9638    -0.5677     10.4908      8.4928    6.4727     4.3532     18.6120   17.7462    13.2035    7.4803     23.2636   21.6252    16.5911   10.8393    25.2295   22.3687   20.4188   13.5271
22321.43     -1.5641    -1.7841      1.5046     1.4569     12.9294     10.2230    7.4064     5.1052     18.1843   18.3485    13.8325    8.4738     23.8468   19.8549    16.6941   11.6322    25.3588   24.6593   23.1479   15.8183
22371.36     -2.2379     1.6186     -1.3352     0.0543     14.5519      9.9082    7.6885     6.7691     18.9299   18.8094    15.3964    9.5928     23.8074   20.8509    19.1319   13.4156    27.3175   23.9459   20.5845   15.9249
22421.52     -2.0044    -0.3698     -1.2066    -1.1728     13.7049     10.7074    5.2788     5.5793     20.5290   18.1754    14.1174   11.4769     23.2293   23.4310    18.6455   12.3814    29.2662   26.7246   23.6985   17.4459
22471.91     -2.4488    -2.2203     -1.8463     2.1156     12.9919     10.9810    8.1692     5.6945     19.1676   18.0613    12.2999   10.8362     25.6319   24.3396    19.3080   14.5998    29.7084   23.8015   22.0064   14.0816
22522.52     -1.8494     0.8922     -1.3805     0.4569     12.2505     10.5071    7.6263     4.8104     22.1659   20.6860    15.0501   10.9694     23.8964   23.1693    20.3278   14.2881    28.3495   27.0823   23.6720   15.2812
22573.36      0.2182    -0.6076      0.1501     0.4405     12.7347      8.9746    8.9899     4.5419     21.4600   19.2708    15.1584   12.7876     26.9037   24.8897    21.5788   14.4331    30.6679   28.0645   24.3330   18.4783
22624.43      0.3627    -0.8232      0.0519     2.0536     14.0915     10.5786    7.0190     2.6839     22.3049   19.5520    17.3126   10.5732     25.6342   25.6662    20.9275   13.8938    29.6279   28.5974   23.1750   18.3133
22675.74     -1.2228    -0.8895      0.3741     0.2907     11.3036     10.0029    7.9487     3.4359     20.7406   18.1161    18.0977   10.8268     27.2022   26.4283    21.5130   15.7889    30.5321   28.4207   25.4815   18.1569
22727.27     -0.0406    -2.9825     -0.6065    -0.8402      9.6993      9.2614    9.1433     5.7154     19.3262   18.3163    18.1489    9.3531     26.1999   26.2470    23.1213   14.8983    31.8298   27.7887   24.4988   18.0831
22779.04     -2.3461    -0.7750     -3.1890    -0.6165     11.4084      8.0830    8.7697     4.5959     21.0629   21.0339    17.2781   10.4170     26.2952   24.5777    24.6652   14.6445    32.3715   29.3896   25.0501   20.5583
22831.05     -5.0978    -3.2393     -1.9564    -2.7376      6.3528      9.4132    7.2965     4.7643     18.1441   19.3779    15.9947   14.0971     25.5268   28.3180    22.0070   16.8395    31.1202   29.5262   27.8806   21.3823
22883.30     -5.7128    -2.0187     -4.7143    -1.1334      7.2857      8.5739    7.4866     1.9474     20.3820   19.1168    15.9922   11.1605     26.7622   25.8898    21.6136   18.2092    31.7011   30.0928   28.2177   20.6898
22935.78     -4.2515    -2.9000     -3.3127    -1.4336      5.6447      5.0869    5.7548     5.7032     18.7848   16.1766    13.6490   11.3841     24.9474   24.5660    25.4307   16.8704    28.3248   26.3154   27.3783   22.0286
22988.51     -9.0922    -6.5783     -4.1972    -1.7401      4.1419      6.5429    5.2329     3.3721     17.0469   16.8844    16.7246   11.2015     23.8677   23.9011    21.3290   17.3492    28.1517   27.3642   24.8612   23.5024
23041.47     -6.5688    -4.0853     -3.2786    -2.7396      4.0202      4.6280    3.6885     4.1581     12.5039   17.7411    16.0003   10.8063     21.3732   23.1107    21.1094   15.2298    28.7911   28.5888   24.6407   24.0100
23094.69     -8.8100    -6.5443     -5.0944    -2.9666      2.5595      4.5438    4.8871     3.0922     15.4648   15.6921    14.2530   10.9432     20.1669   22.4322    21.3277   18.6832    25.6172   26.1710   26.5613   19.2763
23148.15     -7.1963    -7.0041     -3.9059    -4.1181     -1.6341      2.6677    3.1228     3.2842     11.4786   14.3109    14.3252   11.1982     18.7872   20.1802    23.7016   16.4240    24.7961   24.6550   25.6386   22.2645
23201.86    -11.4824    -8.2453     -4.8527    -5.4874     -0.9998      2.1232    1.9260     1.1374      9.9851   11.4962     9.4767    7.1048     19.9215   18.7497    19.0322   15.0472    22.4262   23.5515   24.3579   20.3906
23255.81    -12.0548    -6.0982     -6.0950    -4.4534     -0.0542      1.2740    1.2922    -1.1429      6.0465    8.4856    10.0200    6.5923     12.7770   15.9474    15.6166   13.4469    19.7556   22.0632   22.5797   16.9232
23310.02    -10.8894    -8.9240     -5.5268    -1.8120     -3.9109      0.5582    0.9918     0.3590      4.9428    9.8438     9.7567    7.2115     10.7519   15.3095    15.5051   13.6811    15.0542   20.7568   17.0039   18.5964
23364.49    -12.6399    -7.1059     -4.4354    -5.3025     -7.8810     -0.8040   -0.7430    -2.2506     -0.3564    8.0794     6.2526    5.1004      6.5356   11.3211    15.5353   11.0303    11.8988   15.2589   18.9351   16.1746
23419.20    -13.7797   -10.1396     -7.0672    -1.3003     -8.7206     -4.4249   -2.1800    -2.2123     -3.0892    1.6348     7.5780    3.6913      2.9713   11.7646    10.7204   12.3282     7.8683   12.2309   16.8934   15.3899
23474.18    -13.5622    -7.0853     -6.1194    -5.0601    -11.7250     -6.5222   -2.9912    -2.0772     -6.1132    0.9474     0.6604    1.9438     -1.3060    4.5967    10.0802   10.2168     3.3306   10.8343   14.5044   14.0403
23529.41    -13.4983   -10.1946     -6.6096    -4.2905    -11.8833     -6.7150   -3.1868    -1.0953    -11.3801   -2.8241     1.8329    1.2248     -8.4150    2.2605     4.2491    6.0488    -2.9142    5.7775   10.8110   10.6232
23584.91    -14.1708    -8.8102     -7.7110    -1.6063    -14.9026     -7.8690   -4.4912    -2.9431    -15.5419   -6.9315    -3.1200    1.0257    -16.4920   -2.9599     1.5008    3.8538    -9.9362    4.8725    6.8623   11.6363
23640.66    -16.9910   -11.1065     -8.7941    -5.9243    -20.7484    -10.1822   -7.9655    -2.0629    -22.1993   -8.8277    -6.7800   -0.0578    -17.8752   -8.9701    -0.4347    2.0048   -13.5375   -5.5882    5.3358   10.9577
23696.68    -18.9462   -12.3293     -9.7793    -4.4461    -23.9482    -14.5028  -12.0694    -6.4379    -28.4997  -17.7454   -10.6371   -5.3316    -24.0226  -15.4796    -1.8821    2.1202   -21.3264  -11.2855   -1.2258    7.1918
23752.97    -17.8515   -13.9731    -12.7944    -6.7087    -28.5528    -20.3766  -13.7712    -9.2832    -35.2794  -21.6639   -15.9039   -6.4208    -34.2758  -17.2811    -8.2751   -1.9946   -30.4265  -13.8599   -5.1247    6.4779
23809.52    -21.5551   -14.6317     -9.8476    -5.5563    -36.9575    -22.6932  -15.7633    -9.2199    -44.1950  -28.4756   -20.0816   -9.1147    -42.8939  -26.1587   -12.8185   -4.8677   -38.4963  -22.5632   -8.4833    2.0239
23866.35    -22.9244   -17.1654    -14.2410    -7.7725    -41.2163    -31.0155  -19.2029   -11.2667    -54.3837  -36.1769   -23.6777  -13.8909    -53.8518  -31.4653   -19.1024   -6.7533   -49.5767  -27.5556  -12.6476    0.9463
23923.44    -27.2708   -21.0954    -16.5079   -11.6122    -47.6939    -33.8302  -24.3008   -12.1627    -62.1215  -43.1901   -28.9560  -14.5458    -63.3030  -42.4676   -26.3279   -6.5499   -57.6801  -38.1006  -18.8162   -0.5261
23980.82    -37.8056   -25.9302    -16.2620   -10.9000    -58.6084    -42.2572  -27.4382   -19.6084    -73.9747  -54.5353   -38.8325  -17.6794    -76.7672  -48.2001   -30.9805  -16.3797   -70.5356  -47.2458  -26.9042   -6.9215
24038.46    -37.7807   -28.8879    -19.1304   -11.3914    -66.1444    -48.3153  -32.8576   -18.7263    -85.4418  -64.1901   -43.7865  -24.2067    -87.3245  -60.6068   -37.2111  -18.4439   -81.8156  -53.0224  -30.1982   -8.6369
24096.39    -47.2966   -33.3028    -23.0177   -10.7936    -77.6552    -56.3612  -39.1326   -24.0622    -98.6205  -70.6218   -46.5393  -27.9023   -102.2082  -69.7407   -49.2112  -22.6470   -96.6755  -65.0664  -38.0119  -11.7019
24154.59    -49.7251   -38.8932    -27.8304   -16.3529    -86.0588    -62.7942  -46.4151   -29.5767   -114.6192  -80.0038   -57.2960  -30.8119   -119.0986  -79.2828   -51.7540  -28.1683  -108.8705  -76.2283  -47.1493  -17.4079
24213.08    -59.2782   -41.6307    -32.5801   -20.3714   -101.7430    -73.9339  -47.6410   -32.8444   -129.3879  -91.7768   -62.3441  -37.2373   -133.3197  -91.2529   -64.7161  -32.8001  -129.4984  -86.5016  -53.9035  -22.8309
24271.84    -67.1779   -45.1221    -34.6287   -18.9108   -111.9520    -81.1835  -56.3126   -36.8778   -146.2116 -104.1362   -76.4562  -45.0948   -149.6513 -103.9617   -70.5677  -38.9470  -143.6575 -100.2966  -65.3149  -26.8477
24330.90    -71.9518   -52.4395    -39.8775   -24.5612   -129.9466    -92.4983  -67.0943   -40.3865   -163.0442 -116.1465   -87.3311  -47.3922   -163.9622 -120.1695   -82.8695  -44.3606  -160.3231 -112.8089  -72.5153  -34.2726
24390.24    -82.5092   -63.1514    -45.4190   -27.3808   -140.4040   -103.2704  -73.9736   -46.4402   -182.7885 -133.6051   -92.0844  -53.2195   -181.4924 -129.0822   -87.2732  -47.4498  -177.2073 -122.6351  -83.3422  -37.2721
24449.88    -93.9194   -67.9978    -50.1715   -28.4513   -162.4022   -115.9252  -83.0063   -51.8666   -197.0603 -144.2894  -107.3090  -60.6380   -200.8938 -146.7737   -99.8107  -51.2415  -191.9073 -136.9564  -91.4715  -44.9775
24509.80   -103.9267   -76.7242    -57.1742   -31.4881   -177.6840   -126.0393  -94.3029   -52.6988   -218.1633 -158.6539  -115.9446  -63.2857   -220.5780 -161.2729  -105.9670  -59.8851  -215.4659 -151.3954  -98.7519  -49.8670
24570.02   -115.7771   -86.0120    -62.9918   -37.1864   -192.5795   -140.5340 -104.4078   -58.8911   -237.2490 -171.4282  -124.7069  -69.2976   -239.8797 -172.4075  -120.2707  -65.3790  -233.0203 -162.4170 -111.6663  -52.5281
24630.54   -125.5182   -91.0686    -66.4511   -41.5531   -210.5132   -154.1168 -111.5940   -67.9424   -256.5342 -184.1877  -133.4725  -81.6786   -259.9459 -187.6435  -129.7944  -70.9645  -248.3254 -182.5784 -121.2944  -57.1050
24691.36   -137.6325  -100.8602    -74.5707   -41.2020   -228.9886   -167.2353 -120.4597   -72.6847   -271.5811 -199.8946  -146.3220  -84.5092   -270.9457 -198.0284  -140.4200  -77.0033  -266.4990 -193.2433 -125.9744  -66.3202
24752.48   -150.5508  -108.8517    -79.3846   -44.8265   -247.4905   -181.3336 -133.4033   -77.4478   -293.7095 -213.5859  -151.7482  -89.8717   -293.8229 -212.4870  -144.9926  -84.9023  -288.3961 -206.3929 -137.2627  -67.7522
24813.90   -163.6936  -120.0737    -87.0063   -47.5651   -261.8360   -189.9471 -139.5422   -84.7084   -312.5729 -230.3233  -163.5084  -97.2329   -312.6030 -221.9467  -156.5513  -85.1999  -302.8209 -218.8003 -144.2935  -75.6200
24875.62   -173.0517  -125.6066    -93.6655   -56.9518   -281.1594   -205.6028 -146.1144   -89.8356   -330.1232 -242.8309  -177.8859 -106.2656   -327.8628 -235.0133  -165.9826  -89.8528  -321.2691 -227.2836 -156.3790  -79.3586
24937.66   -187.4758  -136.0899    -98.7242   -57.2677   -294.0777   -215.3096 -157.9273   -93.4607   -351.0425 -252.6457  -178.8935 -110.5179   -343.2374 -247.8024  -172.7223 -101.5084  -335.3262 -237.5692 -163.1669  -83.0258
25000.00   -200.0755  -146.3775   -102.5684   -66.4990   -314.0046   -233.7191 -163.7620  -100.6905   -362.8280 -265.4533  -188.5326 -112.1289   -356.4275 -258.7387  -182.9700  -99.7963  -352.0684 -245.7646 -170.3625  -88.5882
25062.66   -210.9288  -155.2473   -108.3647   -58.4431   -333.8324   -245.4925 -172.9871  -108.9689   -374.9871 -269.7948  -203.1963 -117.5780   -370.6329 -264.1073  -182.3483 -106.5007  -359.0569 -253.1864 -168.2882  -89.1791
25125.63   -224.6223  -163.6827   -116.6620   -69.3820   -349.0736   -253.3543 -184.6173  -110.2064   -390.6175 -280.2487  -207.3336 -121.8021   -380.9151 -270.7657  -187.4506 -106.5770  -375.7233 -261.2778 -177.3120  -90.8640
25188.92   -233.7038  -167.9568   -128.0738   -77.5391   -361.5373   -267.0322 -189.1961  -116.0311   -398.4775 -289.8865  -203.6502 -124.3781   -390.1291 -275.7400  -195.9061 -106.1685  -373.0712 -265.9468 -180.8243  -88.9881
25252.53   -244.4445  -178.4490   -131.5294   -78.2628   -373.8021   -268.9333 -201.8190  -122.0542   -410.1840 -292.2617  -208.0717 -124.7224   -391.8037 -277.4733  -192.1998 -105.5569  -376.6955 -266.0659 -180.1662  -88.7325
25316.46   -251.1177  -181.7425   -134.1275   -87.9799   -383.7344   -274.9807 -200.8256  -121.1227   -415.3099 -295.3773  -206.6562 -127.2625   -400.2613 -276.2421  -193.9185 -103.1435  -377.0643 -261.2174 -180.8338  -86.3551
25380.71   -261.4121  -188.9928   -135.4355   -86.1831   -390.5370   -283.5091 -203.9879  -121.5005   -418.7525 -299.3025  -219.7112 -134.8476   -397.2240 -280.8769  -193.0019 -105.6419  -383.5733 -271.4027 -176.4404  -84.6942
25445.29   -269.0665  -196.4766   -147.1542   -80.8238   -395.7994   -289.6037 -212.9492  -130.3039   -417.5769 -299.2375  -217.6440 -128.6167   -394.9356 -268.4348  -187.1037 -104.9032  -377.5819 -260.9579 -169.2675  -78.6659
25510.20   -277.0208  -198.4697   -144.8827   -82.9076   -397.5856   -284.7140 -208.9751  -129.7507   -411.4130 -301.3989  -207.9920 -125.1979   -383.2818 -268.2957  -179.9525 -104.1737  -366.4180 -248.6664 -168.2985  -83.6593
25575.45   -284.5666  -200.5299   -147.4006   -86.0517   -403.5353   -294.3872 -208.4758  -126.2554   -412.6932 -294.2496  -207.5473 -123.2786   -379.2940 -257.3544  -171.9629  -94.6794  -362.3085 -243.4312 -158.1648  -65.5805
25641.03   -281.4238  -206.9952   -153.7098   -84.5266   -408.3841   -291.0666 -207.4320  -130.6345   -398.7446 -279.4005  -200.5969 -112.5915   -357.2931 -241.1027  -164.9267  -88.9124  -351.6727 -232.2344 -147.7872  -63.9458
25706.94   -283.7364  -206.9453   -147.1491   -96.1864   -393.0863   -282.9463 -200.7942  -126.8399   -386.3945 -269.3806  -181.9900 -106.7144   -339.7690 -229.6038  -147.2133  -83.3648  -320.9395 -211.4260 -134.3304  -55.7090
25773.20   -273.6938  -201.7020   -147.5710   -86.8963   -380.6875   -274.7905 -195.9235  -120.4490   -356.5491 -249.5258  -173.7948 -100.4239   -324.7364 -210.7473  -133.7083  -66.5938  -297.5657 -186.3683 -123.0317  -37.7392
25839.79   -268.7554  -202.4290   -143.0129   -86.4077   -368.6428   -257.2232 -187.4236  -114.5532   -338.4435 -230.7609  -158.6388  -88.9739   -286.7561 -185.6255  -121.2242  -53.1779  -266.7548 -168.2717  -96.6728  -27.3905
25906.74   -259.7244  -185.2058   -142.9991   -84.0122   -353.1930   -254.5119 -184.4599  -109.6739   -316.4436 -208.6934  -143.7001  -80.7978   -257.5328 -159.9350   -93.3602  -52.2455  -235.5494 -147.6407  -70.2973  -16.2980
25974.03   -252.6141  -183.4314   -134.5008   -83.1857   -329.2625   -242.5029 -166.0604  -102.5623   -277.8640 -185.2677  -130.6594  -65.3102   -223.7736 -134.2945   -82.3976  -29.0288  -207.1956 -118.1151  -58.9005   -7.5289
26041.67   -242.4889  -182.3886   -134.2808   -80.1207   -306.3090   -219.7955 -158.3698   -93.8982   -238.5159 -164.6438  -106.5203  -54.8828   -181.0214 -105.4341   -57.8307  -21.2128  -165.6610  -86.6251  -29.9457   13.3377
26109.66   -226.6531  -162.5706   -123.4984   -74.7188   -277.6034   -194.7771 -141.9853   -91.8298   -206.0351 -122.3864   -72.9806  -42.2075   -141.8346  -74.3475   -33.4565    5.4513  -121.6201  -40.5166    2.8912   27.8624
26178.01   -214.5684  -158.4673   -112.0817   -70.5203   -245.6566   -170.1275 -125.8743   -76.5107   -159.4198  -88.3615   -57.2246  -23.1790    -95.3194  -32.6542    -2.2054   26.1899   -68.9036  -12.4437   25.1331   52.9228
26246.72   -193.0032  -141.6206   -113.9786   -66.1616   -201.9015   -147.6678  -99.4223   -69.2863   -105.6305  -55.7356   -18.8054   -9.9921    -41.8393   11.5762    31.9597   37.5032   -19.4300   31.7006   60.3342   73.5521
26315.79   -166.2425  -128.1977    -94.9118   -56.0303   -172.2087   -114.9935  -86.1014   -42.0883    -64.8636  -12.8710     0.4718   19.9385     13.2990   42.0233    66.1340   66.5027    32.8165   72.6639   96.8815   97.0928
26385.22   -145.2579  -105.2971    -85.2261   -44.1597   -116.9256    -86.1937  -62.7643   -23.5153      6.1593   24.1227    41.0204   38.0001     67.2565   94.7700    94.6558   83.1878    96.5049  122.0259  125.0530  114.4875
26455.03   -114.0095   -90.9051    -73.2781   -33.7338    -80.9889    -43.8616  -29.8796   -18.5001     46.9552   76.6172    70.1782   52.1544    122.3571  134.7481   127.2708  102.6755   154.7242  168.2254  154.6997  139.0281
26525.20    -93.6773   -66.5544    -57.6475   -25.4004    -31.9222    -12.3340   -5.9244    -4.8074    112.2082  113.6711    90.0839   76.7481    190.2024  187.4343   175.6028  134.5267   207.5369  208.4309  193.2291  164.4757
26595.74    -58.9602   -45.5599    -36.9719   -24.2584     18.2733     12.5538   17.4178    19.8416    173.2004  168.7917   138.7831   91.5761    252.3232  224.1890   215.2609  150.9699   279.2800  269.1430  238.9357  187.0786
26666.67    -26.2239   -19.3777    -11.9367    -8.4037     75.3952     66.6141   53.0649    18.8389    230.7145  206.8097   175.4506  112.9003    308.1900  285.1085   246.7028  175.9719   332.7098  309.5343  273.2850  221.8879
26737.97     17.7141     7.1238      1.7978   -14.7024    116.1510     93.6568   75.8675    47.8345    292.7464  258.9224   203.4283  142.3129    365.3743  330.7831   280.5402  196.1168   390.4044  359.0546  304.9080  234.7015
26809.65     38.7647    28.1964     16.0495     2.1821    171.7235    133.6885  110.7434    64.0724    348.7732  290.8371   228.3114  159.2374    433.5648  372.9937   310.7457  223.7810   460.2913  404.8851  342.1865  259.0521
26881.72     63.4511    47.1014     42.9627    10.7095    217.6370    177.5046  131.2753    85.5173    404.4178  344.8708   261.6741  172.5086    473.1919  405.1432   333.6744  239.7575   526.4366  441.8419  372.9955  277.8370
26954.18    105.7079    72.5557     45.5601    31.3423    261.2242    221.6119  163.9796   100.4727    442.2238  386.9146   292.5929  196.2716    528.7631  451.6719   367.5052  257.7582   569.3030  478.4395  392.9429  296.4454
27027.03    135.2956    88.9605     70.7181    18.2794    322.1681    242.1348  202.5199   111.5619    495.2305  403.2502   340.9116  207.9082    595.5036  483.3827   386.1515  277.7700   613.1346  504.3886  437.5322  319.3194
27100.27    149.1859   111.2000     68.0142    39.3223    353.3000    261.4871  202.2817   113.4061    526.1913  434.3981   356.1834  217.0978    606.4923  517.4164   401.1993  281.4007   660.2565  555.1486  446.1517  305.4447
27173.91    175.2233   107.3265     85.4061    45.2230    370.8211    282.5542  200.1483   121.4615    516.3542  426.2133   351.7523  220.3550    595.2434  516.5438   402.8346  278.4041   661.7214  527.1034  434.7510  323.5348
27247.96    157.5083   125.1181     94.9682    66.7475    355.3837    292.2736  194.3061   133.0958    512.7965  423.4373   320.8259  203.5758    588.4180  480.5975   385.8682  258.8279   623.3994  516.3024  399.2128  292.5666
27322.40    170.9332   122.9276     90.2030    41.6399    349.3659    233.0614  188.1771   130.8394    480.8143  381.2031   296.0152  174.1764    510.4185  427.8015   335.9479  218.9245   591.7454  455.5924  383.0683  275.0097
27397.26    146.7790   108.1239     63.3122    50.5215    264.0585    194.5836  144.7337    78.8530    373.5986  294.9397   216.3597  153.3469    421.4824  350.5231   273.6194  211.1653   447.5747  361.7727  277.9345  217.1751
27472.53     73.6492    55.8409     51.9217    16.7176    194.3591    134.7002  116.1192    52.0239    239.4816  193.3798   161.9106   94.5752    303.8439  214.6358   197.5577  144.0273   336.1869  272.4562  200.7611  167.7629
27548.21     68.6621    52.3344     17.2339    28.0814     98.5066     98.8110   21.3812    40.3740    148.7215  125.0611    77.8462   68.9648    159.6447  137.2161   107.9556   65.2863   182.2618  137.9964  144.8397   65.0468
